https://t.co/HdMpk590vu,en,Mon,NNP
Aug,NNP
CDT,NNP
null,894562275331366914,-1,NN
null,-1,NNP
,6,NNP
<a href="http://www.socialflow.com" rel="nofollow">,NNP
SocialFlow,NNP
</a>,NNP
http://www.socialflow.com,SocialFlow,NNP
Penguin,NNP
Random,NNP
House,NNP
Watch,NNP
Author,NN
@helenkaydimon,NN
DIRTY,JJ
DEEDS,NN
writing,VBG
romantic,JJ
suspense,NN
researching,VBG
disasters,NNS
https://t.co/Rmbfo3UbGn,en,Mon,NN
Aug,NN
CDT,NNP
null,894562273687207937,-1,NN
null,-1,NNP
,0,NNP
<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">,NNP
TweetDeck,NNP
</a>,NNP
https://about.twitter.com/products/tweetdeck,TweetDeck,NNP
Penguin,NNP
Books,NNPS
UK,NNP
're,VBP
contemplating,VBG
get,VB
hectic,JJ
life,NN
books,NNS
are,VBP
help,VB
escape,VB
https://t.co/HUygLGQbBM,en,Mon,NNP
Aug,NNP
CDT,NNP
null,894562170201145344,-1,NN
null,-1,NNP
,3,NNP
<a href="http://twitter.com" rel="nofollow">,NNP
Twitter,NNP
Web,NN
http://twitter.com,Twitter,NN
Web,NN
Client,NNP
The,NNP
New,NNP
Yorker,NNP
Game,NNP
Thrones,NNPS
season,NN
episode,NN
recap,NN
go,VBP
low,JJ
shoot,VBP
fire,NN
sky,NN
https://t.co/7CsnSuhziz,en,Mon,NN
Aug,NN
CDT,NNP
null,894561393399279616,-1,NN
null,-1,NNP
,24,NNP
<a href="http://www.socialflow.com" rel="nofollow">,NNP
SocialFlow,NNP
</a>,NNP
http://www.socialflow.com,SocialFlow,NNP
CNN,NNP
want,VBP
come,VB
Chicago,NNP
Mayor,NNP
Rahm,NNP
Emanuel,NNP
defends,VBZ
lawsuit,NN
DOJ,NN
sanctuary,NN
city,NN
status,NN
https://t.co/BRXkks6wCu,en,Mon,NNP
Aug,NNP
CDT,NNP
null,894561292576587776,-1,NN
null,-1,NNP
,40,NNP
<a href="http://www.socialflow.com" rel="nofollow">,NNP
SocialFlow,NNP
</a>,NNP
http://www.socialflow.com,SocialFlow,NNP
Margaery,NNP
Tyrell,NNP
Never,NNP
forget,VB
Arya,NNP
is,VBZ
badass,NN
stop,VB
stop,VB
GET,VB
GET,VB
IT,NNP
!!!,NNP
Mon,NNP
Aug,NNP
CDT,NNP
null,894561291993481217,-1,NN
null,-1,NNP
,1,NNP
<a href="http://twitter.com/download/iphone" rel="nofollow">,NNP
Twitter,NNP
iPhone,NNP
</a>,NNP
http://twitter.com/download/iphone,Twitter,NNP
iPhone,NNP
Mashable,NNP
Our,NNP
hearts,NNS
grew,VBD
sizes,NNS
https://t.co/P5kLO5jXBz,en,Mon,NN
Aug,NN
CDT,NNP
null,894561280043831296,-1,NN
null,-1,NNP
,32,NNP
<a href="https://studio.twitter.com" rel="nofollow">,NNP
Media,NNP
Studio,NNP
</a>,NNP
https://studio.twitter.com,Media,NNP
Studio,NNP
The,NNP
New,NNP
Yorker,NNP
child,NN
be,VB
taken,VBN
parents,NNS
https://t.co/S3eeK3usDS,NN
https://t.co/9GeVMlpvAa,en,Mon,NN
Aug,NN
CDT,NNP
null,894561054017114112,-1,NN
null,-1,NNP
,10,NNP
<a href="http://www.socialflow.com" rel="nofollow">,NNP
SocialFlow,NNP
</a>,NNP
http://www.socialflow.com,SocialFlow,NNP
The,NNP
New,NNP
York,NNP
Times,NNP
was,VBD
hungry,JJ
homeless,JJ
Nobody,NN
cared,VBD
https://t.co/LsJLs7PXFo,en,Mon,NN
Aug,NN
CDT,NNP
null,894560781106327553,-1,NN
null,-1,NNP
,67,NNP
<a href="http://www.socialflow.com" rel="nofollow">,NNP
SocialFlow,NNP
</a>,NNP
http://www.socialflow.com,SocialFlow,NNP
Winter,NNP
is,VBZ
Coming,VBG
RT,NN
@FanSided,NN
best,JJS
worst,JJS
moments,NNS
Spoils,NNS
War,NNP
#GameOfThrones,NNP
https://t.co/L4NgE4id7Q,en,Mon,NNP
Aug,NNP
CDT,NNP
null,894560308341157888,-1,NN
null,-1,NNP
,4,NNP
<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">,NNP
TweetDeck,NNP
</a>,NNP
https://about.twitter.com/products/tweetdeck,TweetDeck,NNP
Winter,NNP
is,VBZ
Coming,VBG
RT,NN
@FanSided,NN
Did,VBD
pick,VB
signals,NNS
're,VBP
getting,VBG
Jon,NNP
Dany,NNP
hooking,VBG
are,VBP
#GameOfThrones,VBZ
https://t.co/wvNZar…,en,Mon,NNP
Aug,NNP
CDT,NNP
null,894560260446408706,-1,NN
null,-1,NNP
,6,NNP
<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">,NNP
TweetDeck,NNP
</a>,NNP
https://about.twitter.com/products/tweetdeck,TweetDeck,NNP
Margaery,NNP
Tyrell,NNP
ITS,NNP
NOT,NNP
ABOUT,VBZ
PRIDE,NN
Mon,NNP
Aug,NNP
CDT,NNP
null,894559821378330624,-1,NN
null,-1,NNP
,0,NNP
<a href="http://twitter.com/download/iphone" rel="nofollow">,NNP
Twitter,NNP
iPhone,NNP
</a>,NNP
http://twitter.com/download/iphone,Twitter,NNP
iPhone,NNP
Winter,NNP
is,VBZ
Coming,NNP
Nikolaj,NNP
Coster-Waldau,NNP
breaks,VBZ
Jaime,NNP
desperate,JJ
move,NN
last,JJ
night,NN
episode,NN
#GameofThrones,NNS
https://t.co/hpWVCofKKc,en,Mon,NN
Aug,NN
CDT,NNP
null,894559818924642305,-1,NN
null,-1,NNP
,16,NNP
<a href="http://twitter.com" rel="nofollow">,NNP
Twitter,NNP
Web,NN
http://twitter.com,Twitter,NN
Web,NN
Client,NNP
Daenerys,NNP
Targaryen,NNP
someone,NN
says,VBZ
do,VBP
like,VB
#GameOfThrones,NNP
https://t.co/WRziZcN1n3,en,Mon,NNP
Aug,NNP
CDT,NNP
null,894559756752478208,-1,NN
null,-1,NN
<a href="http://twitter.com/download/android" rel="nofollow">,NNP
Twitter,NNP
Android,NNP
</a>,NNP
http://twitter.com/download/android,Twitter,NNP
Android,NNP
Guardian,NNP
Books,NNPS
Tips,NNP
links,NNS
suggestions,NNS
are,VBP
reading,VBG
week,NN
https://t.co/SQtJW4csOf,en,Mon,NN
Aug,NN
CDT,NNP
null,894559537755152384,-1,NN
null,-1,NNP
,5,NNP
<a href="https://dlvrit.com/" rel="nofollow">,NNP
dlvr.it,NNP
</a>,NNP
https://dlvrit.com/,dlvr.it,NNP
Publishers,NNP
Weekly,NNP
Born,NNP
bars,NNS
literary,JJ
genre,NN
has,VBZ
grown,VBN
resonate,VB
young,JJ
adults,NNS
https://t.co/VcbbzWLLj2,en,Mon,NN
Aug,NN
CDT,NNP
null,894559166341271552,-1,NN
null,-1,JJ
,5,NN
<a href="http://www.hootsuite.com" rel="nofollow">,NN
Hootsuite,NN
</a>,NN
http://www.hootsuite.com,Hootsuite,NN
